"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI54_000769-T1",79.9968,65.56,104.957,86.7073,78.5022,89.2557,157.889,162.835,104.07,141.118,136.227,136.219,115.422,115.236
"HMI54_000771-T1",1074.09,1278.8,1050.51,786.462,1198.26,1159.87,193.362,132.527,284.911,189.544,276.442,278.601,257.176,190.937
"HMI54_000772-T1",8.09313,9.80162,7.51272,8.69248,8.77244,10.5263,28.7611,30.2986,4.37635,2.87993,6.13959,5.79804,6.76164,11.6306
"HMI54_000773-T1",1.09835,0.341827,6.58746,1.16423,0,0,4.91833,9.31953,90.8691,100.667,67.9787,72.8257,122.498,240.613
"HMI54_000777-T1",50.5432,14.6252,14.9867,5.65347,110.39,89.9386,16.7732,15.1237,10.195,10.8668,9.25035,7.67547,4.64331,10.3002
"HMI54_000796-T1",0,0,0,0,0,0,3.03466,0,37.7078,20.6191,73.8526,66.46,59.6709,51.3739
"HMI54_000797-T1",0,0,0.77224,0,0,0,0.952443,0.677404,12.504,20.633,59.591,47.0978,38.0928,32.874
"HMI54_000798-T1",29.0626,4.5827,14.0296,16.9333,10.7178,10.4305,21.5109,16.5915,31.78,36.8008,27.5985,32.1311,36.257,57.9222
"HMI54_000800-T1",15.7319,17.5808,21.2522,24.123,17.8226,14.4649,124.237,130.227,32.87,49.1523,37.6365,37.991,41.689,45.1711
"HMI54_000801-T1",9.90652,8.24847,14.4019,13.7187,9.32784,8.06256,52.5534,56.8061,35.0496,26.2676,51.1005,50.6401,38.1136,55.3229
"HMI54_000807-T1",11.823,10.3305,9.73013,7.71951,14.4665,13.5322,28.8551,33.3797,5.97597,15.8992,14.3892,14.629,11.0034,18.1483
"HMI54_000820-T1",20.5575,14.4591,14.7558,18.4341,17.4774,14.6833,24.0471,26.2826,9.36309,14.4986,18.1575,17.8441,19.1059,23.436
"HMI54_000821-T1",34.6552,55.1504,92.3553,67.5571,55.9694,59.1507,89.7062,79.9952,83.9342,75.2354,93.9938,102.766,83.0852,96.095
"HMI54_000822-T1",132.082,84.2091,84.9488,78.284,93.8642,97.665,27.9114,32.5954,29.5455,37.4064,35.6453,32.7754,36.8566,44.4141
"HMI54_000826-T1",135.011,137.151,241.304,209.466,142.463,118.959,413.856,392.356,429.492,382.127,412.889,448.497,426.609,584.44
"HMI54_000827-T1",59.5293,45.9683,28.1705,26.5938,53.2911,56.6164,34.9133,39.2061,24.9275,32.3586,44.8627,52.481,34.4014,69.3038
"HMI54_000828-T1",18.8257,20.0904,25.2035,24.2772,18.8317,18.8514,50.9588,51.1296,52.8228,50.8222,62.45,57.1651,48.8588,50.9872
"HMI54_000829-T1",645.679,449.774,475.355,444.099,589.843,570.023,368.182,391.179,591.451,677.174,973.861,972.272,848.665,1080.28
"HMI54_000830-T1",2.40996,1.73304,2.10149,2.7257,2.48358,3.97556,11.149,9.39844,12.0975,9.24955,9.72343,9.38457,11.0397,11.1323
"HMI54_000831-T1",0,0.189802,0.465351,0,0.159704,0.169346,1.12957,1.22177,1.60108,0,2.15327,2.16134,2.40411,2.46673
"HMI54_000832-T1",2.51214,2.36787,3.1271,2.4541,2.66303,2.57769,4.39562,4.18842,3.97009,6.42831,26.6068,28.2704,66.4629,47.6729
"HMI54_000833-T1",4.67701,9.68919,8.12706,8.32375,4.89953,1.28563,15.3514,4.80711,65.9448,46.1049,83.6091,73.7061,75.3765,121.437
"HMI54_000834-T1",22.3446,13.1136,19.198,19.1371,25.1478,26.9672,53.8091,52.0979,39.3032,52.202,47.5242,45.0966,50.1069,69.3685
"HMI54_000835-T1",5.22998,4.53813,25.579,19.4707,10.0874,6.98284,25.374,28.9511,68.7315,47.6983,71.6321,80.2343,62.1695,75.4057
"HMI54_000836-T1",0,0,0.294863,2.32681,0.387255,0.206798,7.49206,9.21178,1.27945,2.26896,79.442,79.1164,296.067,188.474
"HMI54_000846-T1",44.545,38.7811,46.3665,40.8245,32.2851,44.4618,196.127,222.419,50.0708,43.0918,61.6577,67.9031,49.7612,55.8948
"HMI54_000853-T1",2.82728,0,0,0,0,1.30011,1.34017,1.00157,1.85515,2.97141,2.46858,1.78354,1.92057,0.728471
"HMI54_000855-T1",0,0,0,0,0,0,0,0.292321,0.468142,0,0.942452,1.74593,0.191198,0.282635
"HMI54_000856-T1",0,0,0.3405,0,0,0.248766,0.293965,0,0,0,0,0,0.231916,0
"HMI54_000857-T1",10.8771,7.66111,11.0424,10.6093,7.76503,8.03027,27.8637,32.0751,14.3486,27.8932,21.0086,18.3879,20.5516,17.6721
"HMI54_000858-T1",27.8671,11.4586,17.4515,17.1761,17.0906,18.8376,30.2916,36.7079,28.6004,35.6972,32.8301,30.2207,31.0765,35.7439
"HMI54_000871-T1",0,0,0,0,0,0,5.90178,1.70876,0.716657,0,2.03865,3.04231,2.47792,4.8113
"HMI54_000872-T1",0,0,0,0,0,0,1.73557,0,0,0,0,0,0,0
"HMI54_000875-T1",9.51392,11.4932,18.1661,18.8941,13.4218,11.207,43.5201,37.7566,41.0929,38.9625,65.4175,62.4903,48.2259,67.5229
"HMI54_000878-T1",52.828,26.1738,41.3756,44.1893,33.2678,31.3534,325.527,332.444,72.0069,92.421,67.3857,70.8163,63.3549,57.7586
"HMI54_000879-T1",0,0,0,0,7.4358,0,0,0,0,0,0,0,0,0
"HMI54_000888-T1",8.63897,5.18965,15.1746,13.6319,6.60178,7.36584,21.9456,19.3972,44.851,51.6318,40.3639,41.0247,44.8932,34.5608
"HMI54_000889-T1",0,5.04713,9.69324,3.85053,8.91446,9.04459,4.12627,3.70751,2.02875,0,28.6562,49.0857,4.76832,5.84998
"HMI54_000891-T1",2771.82,2076.98,1857.18,1512.39,2502.79,2365.5,2328.28,2471.26,1581.46,1719.5,3272.79,3354.66,2099.08,3412.2
"HMI54_000892-T1",21.1913,14.2396,17.2564,17.3949,18.3294,14.6985,12.1287,11.2823,10.5833,17.1721,18.6942,17.189,15.7979,18.8052
"HMI54_000893-T1",66.884,70.2933,54.5366,61.9381,65.6169,89.5507,77.3662,38.0176,59.0086,83.876,109.366,128.311,112.376,74.7196
"HMI54_000915-T1",18.3969,31.445,122.43,132.478,33.3016,41.2026,997.133,991.256,346.34,277.99,130.517,119.341,241.936,119.755
"HMI54_000917-T1",21.4848,13.659,24.7314,22.396,18.0552,20.2556,25.1251,23.3274,34.8353,35.7884,51.1023,50.4625,43.9576,65.062
"HMI54_000918-T1",7.83994,1.00594,1.88502,1.1148,2.10012,4.01401,9.28249,8.97623,45.9627,64.9893,120.091,119.451,80.4032,81.8349
"HMI54_000919-T1",91.3877,74.4688,93.7858,74.8248,73.4532,91.1537,43.7209,22.9553,124.987,168.868,170.673,190.175,147.333,174.356
"HMI54_000920-T1",19.0531,20.5021,26.0174,27.1362,18.3508,21.5404,31.4638,35.5279,28.7622,35.2799,42.7355,41.462,36.2757,40.2548
"HMI54_000921-T1",0,0,0,0,0,0,4.70846,0,0,0,0,0,0,0
"HMI54_000922-T1",47.3941,23.2242,29.4053,23.7454,26.5642,22.9778,52.5286,55.6574,63.0112,58.9472,75.3414,72.275,84.7882,96.9329
"HMI54_000924-T1",55.8733,61.0655,70.0002,63.5769,60.2255,59.0439,112.246,94.8836,91.3365,118.931,96.3768,91.1755,82.1313,90.8434
"HMI54_000925-T1",15.9575,18.9798,18.6308,14.0876,22.9716,17.4099,48.9738,47.3697,18.0993,29.6033,27.6366,26.2523,25.3278,28.7979
"HMI54_000926-T1",5.64659,4.96891,3.56924,1.5873,2.37098,5.96424,0.934096,1.6084,0.320083,0,0.936706,0.668318,1.28614,1.34553
"HMI54_000927-T1",0,3.46871,1.29053,0.766662,0.87555,0.928079,0.732285,0.393223,1.90379,0,0.153485,1.51896,2.32532,1.31609
"HMI54_000930-T1",20.315,15.5238,17.4984,18.6996,20.945,20.2495,55.6914,52.1824,15.7974,19.0945,22.5688,17.9709,19.5615,20.6999
"HMI54_000931-T1",0,1.26982,0,0.939238,0.352899,1.12379,2.65817,4.70188,2.66797,7.8654,73.4423,71.8453,262.835,169.083
"HMI54_000932-T1",64.5386,46.7843,54.5752,47.5473,63.5039,54.9432,186.23,211.969,57.5412,78.8251,104.942,110.464,89.9828,128.906
"HMI54_000933-T1",85.8738,69.4923,63.8213,55.552,92.3321,78.0339,254.663,248.996,58.9802,75.6988,89.5644,81.7127,84.6974,87.9096
"HMI54_000934-T1",71.6,97.0331,100.233,108.5,76.2168,95.2698,202.188,216.4,142.73,140.132,141.137,118.398,116.1,113.737
"HMI54_000935-T1",9.8127,8.98049,10.5542,13.892,9.57194,8.89579,44.5589,48.1039,27.2729,27.9777,27.8755,26.5537,28.2389,25.809
"HMI54_000937-T1",12.5522,6.96786,7.33405,8.52835,10.0044,8.42887,3.28737,2.78545,5.04869,13.5022,8.95431,9.08981,11.5713,16.3698
"HMI54_000938-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_000939-T1",8.97101,6.65999,17.3096,16.0177,9.87386,7.98716,57.9161,68.0663,34.4478,48.5627,43.4908,41.545,42.8256,42.3529
"HMI54_000940-T1",1.14601,0.177084,2.15085,2.14784,0.745798,1.72707,3.27282,1.82713,15.4202,20.053,31.7973,31.4458,28.3974,37.8569
"HMI54_000949-T1",17.212,10.6794,21.2054,12.7955,15.4851,12.1916,41.1836,44.9269,7.34404,18.8197,18.4958,17.2152,16.1037,15.7067
"HMI54_000951-T1",0,0.713257,0.906708,0.802754,0,0,1.89549,3.8994,1.71196,1.27334,10.1991,7.18585,8.02755,10.2689
"HMI54_000952-T1",19.6417,16.1212,20.619,19.0045,13.7295,16.8469,36.0626,39.1563,33.9029,49.6379,43.4432,46.2962,41.2357,47.903
"HMI54_000955-T1",21.1132,16.1378,25.3378,29.9418,17.6202,15.5763,54.0531,58.5694,34.3246,50.2627,54.0454,52.3983,56.2195,52.856
"HMI54_000959-T1",1443.89,874.175,957.597,834.792,1077.97,1107.91,700.428,826.719,1130.02,1166.89,1433.38,1422.05,1274.55,1412.02
"HMI54_000961-T1",14.1555,8.94967,10.4524,11.8771,9.80243,9.01548,21.4806,23.2943,8.34727,18.2713,20.2174,18.7629,19.3342,30.7416
"HMI54_000963-T1",7.90498,3.54951,2.69807,3.5176,4.85596,3.99029,10.4788,14.2561,4.75358,5.40525,5.54672,5.78207,5.5009,9.66817
"HMI54_000972-T1",2.44987,2.64971,3.99054,4.2094,1.11501,3.56357,11.9147,12.9514,11.7684,8.29287,9.99795,12.9434,13.4293,14.1915
"HMI54_000979-T1",33.5118,23.614,32.4648,23.1539,28.9457,25.4273,82.2776,92.8911,24.8369,35.5734,44.0339,46.0809,36.7777,50.2926
"HMI54_000980-T1",42340.4,42024.6,47655.6,60563.7,41497.3,37321.9,10.9875,36.0457,12.8093,20.6538,5.51635,16.3609,7.80837,6.40026
"HMI54_000981-T1",28.627,322.362,409.054,535.039,341.668,380.134,0,0,0,0,0,0,0,0
"HMI54_000984-T1",526.954,546.212,441.764,394.037,639.399,576.518,364.266,316.075,519.16,375.564,857.529,890.285,713.34,1014.87
"HMI54_000985-T1",0,0.116277,0.43129,0.292847,0.778315,0.43481,0.67318,0.714872,0.623346,1.39153,0.614995,0.533836,0.617226,0.607219
"HMI54_000987-T1",213.976,133.237,130.716,140.366,154.871,174.304,179.776,231.584,136.478,223.129,219.576,229.577,197.85,355.285
"HMI54_000988-T1",31.8356,26.6496,57.3584,54.2583,21.4943,23.9537,78.54,96.4262,146.743,203.405,119.122,126.498,123.949,142.983
"HMI54_000989-T1",5.93613,3.17096,56.3918,25.5325,16.4603,17.4418,41.8113,34.8398,67.5675,93.5858,39.5128,34.167,49.8968,57.4171
"HMI54_000996-T1",15.3583,10.812,10.6087,16.8636,12.6348,13.8728,23.379,24.2319,13.6865,23.2277,22.8558,20.7606,24,32.7719
"HMI54_000998-T1",8.65822,9.82004,32.2063,30.0365,16.6113,6.57728,24.6852,26.2307,40.3079,28.1604,33.288,27.8004,33.9206,34.7133
"HMI54_001008-T1",156.957,128.365,218.835,182.058,153.951,150.637,726.288,763.074,181.312,160.267,195.717,202.351,188.293,216.941
"HMI54_001010-T1",268.374,259.456,354.864,379.365,242.945,225.328,280.885,282.967,477.959,368.69,450.178,470.008,511.714,401.227
"HMI54_001011-T1",11.789,8.86872,16.366,8.51968,2.63865,5.07176,95.3017,88.9892,140.548,142.864,59.9535,93.7166,105.994,306.736
"HMI54_001012-T1",0,0,0,0,3.36167,0,6.91259,3.31098,4.33763,0,1.0293,0,1.05569,2.36168
"HMI54_001014-T1",44.8952,33.4928,44.5901,42.1597,39.8226,45.2793,44.6567,53.993,52.9348,65.0814,65.3891,66.4156,63.8762,81.9007
"HMI54_001015-T1",57.4126,29.9128,32.5611,35.3795,31.6072,27.6294,35.2147,56.7919,28.1204,47.7999,55.3328,57.214,47.4183,65.8633
"HMI54_001023-T1",81.455,58.6274,81.3086,71.2956,61.196,68.0207,209.18,215.301,119.818,177.864,138.593,150.518,142.641,130.877
"HMI54_001024-T1",16.9456,11.9005,20.8686,19.3559,18.6137,17.4243,38.095,42.2691,47.1965,58.424,58.0265,56.3722,45.9635,78.3975
"HMI54_001025-T1",27.3955,26.227,22.8383,26.6284,30.1981,27.6402,30.7895,39.7779,30.7393,39.5627,50.2476,49.8237,38.134,40.5085
"HMI54_001028-T1",45.7925,29.6901,20.3394,15.308,49.9005,39.7931,1.64907,0.297755,0.238886,0,1.83807,2.10528,1.21312,1.84709
"HMI54_001029-T1",13.2052,16.3481,10.317,17.4278,17.2243,12.4609,12.0979,11.4597,8.80967,3.94868,13.7084,16.3658,13.1098,20.6568
"HMI54_001030-T1",26.6226,19.8703,19.148,19.3831,17.9936,20.5716,41.1305,50.9888,20.1819,35.3668,30.4577,28.5127,27.642,29.2705
"HMI54_001031-T1",23.2526,26.0696,12.9046,15.2917,23.9736,17.9518,18.7731,17.5031,13.4883,16.8801,17.4073,14.8348,15.1549,23.2406
"HMI54_001039-T1",0,0,0,0,0,0,2.48877,3.0741,1.7325,0,4.52751,4.881,3.99175,0.981489
"HMI54_001049-T1",23.8828,46.1141,205.83,179.843,31.7563,43.0653,1503.63,1503.44,356.528,316.75,347.129,308.24,315.737,237.109
"HMI54_001050-T1",56.5551,49.7698,75.6553,69.5135,57.8456,69.0429,23.7302,27.5978,76.9648,80.3794,88.0414,97.2959,84.5513,102.119
"HMI54_001060-T1",0,0.650176,0.945493,0.120906,0.27579,0.488609,2.25052,1.0281,11.6241,15.5926,18.5134,16.4245,13.7598,19.8906
"HMI54_001061-T1",5.85556,4.64276,20.2226,12.8463,7.2903,6.60331,20.4857,17.3082,16.5273,20.8327,17.6848,17.2423,26.9789,21.1555
"HMI54_001062-T1",100.62,130.507,133.775,129.69,120.421,129.117,356.324,424.904,134.908,196.754,148.187,147.124,161.512,136.012
"HMI54_001064-T1",53.2328,32.0797,34.7793,34.9346,38.1535,36.909,39.4968,40.5712,12.4929,20.1401,17.4387,17.5094,18.3581,26.5286
"HMI54_001066-T1",190.478,178.919,226.634,234.982,196.56,223.311,546.577,561.028,261.779,148.871,359.974,347.638,254.133,328.886
"HMI54_001076-T1",23.1133,23.7549,18.5435,20.4931,28.4423,20.0131,12.3458,13.7947,13.1671,22.2629,26.9131,27.7386,22.288,22.7818
"HMI54_001077-T1",73.6701,73.4611,66.3423,74.9036,75.3094,89.2893,65.8491,91.0144,90.2806,71.3264,98.9024,93.9356,92.9013,90.9235
"HMI54_001078-T1",129.834,93.9145,187.751,137.712,119.706,116.544,179.748,180.137,179.332,147.216,222.258,236.677,182.037,218.338
"HMI54_001079-T1",11.1709,17.1111,12.8769,16.0873,17.6501,15.7685,21.6335,14.815,17.6233,23.6096,26.1203,26.9178,25.3464,43.1188
"HMI54_001082-T1",22.2511,15.4783,23.2778,24.6158,20.4357,20.1803,28.302,30.5323,30.539,42.7659,48.8024,45.5594,43.08,62.2936
"HMI54_001083-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_001090-T1",9.11588,6.47507,6.01128,2.80401,4.28226,3.70003,2.1223,1.84335,8.35761,13.9042,10.02,13.4484,11.1543,17.7416
"HMI54_001092-T1",36.7072,18.2752,24.4344,26.4228,21.1058,25.037,31.0573,34.5965,33.1477,48.4993,51.3604,52.1847,52.4842,68.2959
"HMI54_001093-T1",23.7926,21.6426,27.5745,25.0247,22.4064,22.9789,40.2759,36.7271,21.4078,22.5796,29.3902,32.6144,22.2159,30.3588
"HMI54_001095-T1",42.2811,30.7254,40.3293,33.7874,45.7295,37.9699,100.55,94.3768,52.7527,53.3694,81.9744,81.5957,65.2222,119.609
"HMI54_001096-T1",82.8801,50.1641,70.3525,66.019,60.9236,71.1889,106.378,141.98,92.911,124.261,107.508,131.471,115.234,122.34
"HMI54_001097-T1",121.977,70.7073,83.8272,80.2744,80.1373,84.2555,280.511,321.876,135.015,185.339,130.201,120.355,119.536,134.508
"HMI54_001105-T1",50.0651,40.2286,51.1714,52.6926,47.2729,46.2851,57.4495,75.4754,55.0077,90.4303,72.9397,72.8196,61.2411,100.817
"HMI54_001106-T1",15.8101,3.30684,7.04246,8.14147,14.2688,29.6597,33.0847,33.6865,25.7733,25.2643,87.8033,104.679,313.568,217.589
"HMI54_001176-T1",0,0,5.24645,2.83963,0.476934,0.629836,16.3522,16.9992,23.5604,34.4707,35.0689,39.9462,39.4078,87.9805
"HMI54_001177-T1",33.2036,35.0189,35.511,38.5873,34.3002,32.0486,102.017,108.51,77.6904,109.212,104.101,107.945,96.5424,103.806
"HMI54_001189-T1",0,29.5867,59.0695,44.701,38.8088,15.6521,54.2312,77.393,168.983,229.488,168.991,160.891,193.036,198.436
"HMI54_001190-T1",10.3081,14.958,33.5595,38.4183,18.5017,15.6142,90.9576,95.1334,169.301,201.484,214.352,210.066,207.521,331.438
"HMI54_001191-T1",89.4415,59.794,61.528,42.4155,65.4632,70.1938,49.6605,50.812,25.6093,20.4243,26.5739,30.2964,31.2062,55.7963
"HMI54_001201-T1",1.61746,0,0,2.28738,1.29502,0.920114,1.86339,0.573979,0.236449,1.65254,0,0.324414,0.26708,0.272043
"HMI54_001213-T1",6.24591,0.643263,2.28759,4.55918,1.82807,1.96281,5.47937,9.22205,2.86245,3.71036,0.976929,3.58581,3.26364,3.68802
"HMI54_001214-T1",12.948,17.3126,22.7462,16.8847,16.3552,25.4915,36.7447,48.6215,19.4038,28.486,18.4743,33.8416,26.2773,33.4875
"HMI54_001215-T1",6.34768,4.54801,4.61609,6.75326,6.07823,5.71635,20.619,25.5235,18.9794,28.8,29.5126,27.7121,25.478,43.3801
"HMI54_001218-T1",3.86188,0,0,0.866326,0,0.279532,0,1.3385,0.336294,0,2.23303,1.07422,1.9216,1.011
"HMI54_001219-T1",52.9938,45.5923,112.462,107.592,67.7809,77.6359,270.086,271.378,162.945,179.99,164.276,154.779,159.65,121.763
"HMI54_001227-T1",10.5337,5.83574,5.23419,7.79602,7.14543,5.55162,34.3018,42.4247,8.09922,14.1451,11.4985,11.3077,10.7248,17.4031
"HMI54_001228-T1",5.40373,3.41431,5.23284,4.47302,8.99822,5.07918,8.52088,6.24305,6.91485,13.9798,10.1732,7.93138,9.25166,9.30485
"HMI54_001231-T1",15.5384,7.32798,10.594,12.1441,8.75687,7.35387,20.547,23.6768,57.3833,59.3654,139.095,131.735,343.723,213.879
"HMI54_001237-T1",9.6876,12.1255,21.654,11.2827,18.3487,14.2288,49.5305,63.7919,29.3476,31.5776,20.7644,25.3055,17.3516,25.7917
"HMI54_001238-T1",54.7932,64.7417,39.8318,27.4327,80.346,65.9644,4.63802,5.68046,1.3076,1.88793,1.43175,1.0915,1.00821,1.70638
"HMI54_001242-T1",13.4435,5.38072,5.24552,3.0832,10.133,8.42906,3.86958,3.08873,3.86668,3.52991,7.73787,9.52865,5.34497,7.90878
"HMI54_001243-T1",14.3149,12.3495,16.4088,13.8016,14.2456,15.6092,28.0047,20.699,21.386,29.723,28.5927,27.6238,28.2392,30.1849
"HMI54_001244-T1",85.0923,59.2804,75.0999,68.5924,66.3764,64.27,71.6311,92.2458,84.1317,71.1934,88.9632,103.127,86.3408,82.2649
"HMI54_001245-T1",15.3264,18.9087,22.5828,21.5185,15.9555,15.1913,53.6898,57.1465,23.0188,21.7717,24.1283,26.1149,22.1051,25.8156
"HMI54_001246-T1",22.2442,14.5351,29.487,22.2323,21.5335,23.2731,43.03,41.8114,33.9658,36.4009,39.3897,36.3012,32.5341,38.425
"HMI54_001248-T1",1134.04,1095.89,715.466,610.607,1281.28,1168.79,3195.6,3100.22,647.882,860.452,1266.61,1179.87,831.762,1513.85
"HMI54_001249-T1",14.2731,15.4596,18.7218,8.228,14.3781,17.901,33.9634,37.1313,28.3775,28.2002,46.2183,35.935,28.9554,45.1775
"HMI54_001250-T1",9.50208,15.7549,14.3311,13.3639,9.33087,2.8227,28.3214,16.4099,10.3282,0,18.9575,15.5926,22.2579,15.4329
"HMI54_001251-T1",2.32664,3.28534,8.2447,10.094,4.87826,5.5203,17.8799,19.9023,10.638,4.66629,57.8271,62.8902,235.867,144.958
"HMI54_001252-T1",103.299,79.5033,94.0773,89.5011,102.299,88.7702,210.37,231.118,63.0058,104.335,112.919,110.906,105.502,115.447
"HMI54_001253-T1",18.8912,16.5913,15.1956,16.5305,18.0338,16.422,17.2737,17.4589,14.1364,19.6249,21.0692,23.4119,21.345,23.3444
"HMI54_001254-T1",11.1833,7.39398,11.5995,11.538,13.604,8.10379,22.7123,25.0027,10.6537,20.4634,19.8178,17.5618,19.0586,24.7086
"HMI54_001256-T1",167.599,250.301,152.826,241.26,205.2,219.936,276.697,265.323,440.972,431.969,266.07,258.197,276.867,212.73
"HMI54_001258-T1",8.83533,7.42554,9.26539,7.51324,9.29766,6.40588,27.2386,29.485,8.50326,14.7687,16.0411,14.7305,11.9656,15.1963
"HMI54_001261-T1",4.91186,3.44206,4.75759,3.32256,5.03306,6.43522,7.03281,9.53281,8.0208,4.56547,8.85804,10.5607,9.83208,13.7675
"HMI54_001263-T1",1.49773,2.0915,1.94947,3.29624,3.08497,1.43773,2.36536,2.53791,1.10936,2.33776,1.37969,1.59028,3.00766,0.534318
"HMI54_001266-T1",33.4151,25.8651,28.1749,24.8123,29.7919,25.4102,13.3394,14.6122,21.4644,28.9403,30.7737,32.048,28.5639,42.6979
"HMI54_001267-T1",29.5583,24.018,25.5125,33.3302,24.969,23.3294,122.05,123.188,31.4548,39.9926,38.7799,32.6905,41.1911,28.6664
"HMI54_001268-T1",31.4464,32.3301,22.5628,22.8091,34.841,31.2264,81.4178,89.7525,23.0237,29.6472,37.8321,38.7517,27.3497,31.5406
"HMI54_001269-T1",6.60712,2.46711,3.53119,3.42232,2.86699,2.89708,3.57768,3.76185,5.83152,9.04601,11.9741,12.1245,12.684,22.9709
"HMI54_001270-T1",89.6098,142.12,147.907,154.289,127.082,153.474,97.1952,83.6388,300.21,248.627,258.74,298.553,247.864,261.737
"HMI54_001271-T1",46.9996,52.8617,76.011,89.7024,66.8487,63.2635,106.342,102.158,107.627,121.472,110.649,118.606,103.003,128.175
"HMI54_001272-T1",2.24458,3.46411,11.8544,8.96737,6.05637,5.84537,48.0305,49.4808,24.9304,27.9302,32.9078,30.0256,31.7428,43.4976
"HMI54_001281-T1",57.1457,39.2233,32.2569,33.5666,47.6167,50.0505,28.7571,24.788,28.3224,38.9436,49.6337,42.2615,45.7485,69.1592
"HMI54_001282-T1",11.0632,12.5654,19.3947,26.2058,15.3684,16.0015,83.3048,91.3979,47.9285,68.4336,47.4915,47.9485,42.8299,35.8853
"HMI54_001300-T1",203.115,132.073,109.256,107.157,166.683,160.976,333.193,436.41,74.6549,130.919,153.617,159.323,122.749,226.667
"HMI54_001301-T1",33.5472,28.0578,25.6594,30.003,29.8643,31.1263,142.146,144.379,36.8236,44.1211,44.025,40.0946,39.6559,46.1571
"HMI54_001302-T1",51.3179,43.687,48.3934,49.1765,51.6455,46.7788,124.18,150.45,86.2434,130.033,87.7072,87.4542,83.9801,90.3479
"HMI54_001303-T1",16.2523,16.097,18.6137,10.6317,20.2164,20.367,64.8333,75.4819,13.9054,20.101,23.9616,22.0435,18.9439,24.5391
"HMI54_001305-T1",26.1228,19.2604,21.9232,19.3202,16.7685,13.6477,29.745,32.5603,26.7135,35.255,39.4076,42.9727,30.4738,47.1926
"HMI54_001307-T1",13.0635,17.5533,14.0349,12.6651,18.1196,17.5673,24.4223,23.2537,12.0747,17.7752,20.6507,19.8121,19.0748,22.3581
"HMI54_001308-T1",37.8942,15.9594,51.8441,38.4229,28.6048,20.3303,50.9168,38.4706,62.7058,48.0237,41.3737,49.4512,55.1313,69.4639
"HMI54_001309-T1",13.603,11.5128,20.0968,16.2308,12.3018,12.9285,13.0501,14.9992,20.0246,30.4254,23.2764,25.0449,19.3,21.6506
"HMI54_001310-T1",32.8366,17.0559,31.0937,35.4894,25.4551,22.6278,18.0442,23.926,17.185,28.3607,20.4285,20.8215,18.2525,21.199
"HMI54_001311-T1",39.6813,35.4496,37.2876,29.7924,35.8294,35.6992,223.895,256.091,43.4907,68.5639,57.609,54.6869,55.7401,71.5112
"HMI54_001319-T1",15.6331,13.839,13.6372,14.8577,12.287,13.1327,42.6344,48.0624,14.1729,22.2511,22.4798,21.5603,22.0195,22.9232
"HMI54_001327-T1",7.51873,5.91603,7.76148,6.49765,9.81645,6.90904,7.1216,8.54865,8.33038,9.79487,13.8822,15.2933,12.562,18.4013
"HMI54_001328-T1",0,0.147166,0.187001,0,0,0.133457,0.240992,0.172683,2.16695,0.511295,7.25349,4.95499,5.89744,6.11228
"HMI54_001329-T1",119.559,100.093,83.7392,67.3122,107.951,110.206,154.801,153.517,63.6064,45.8628,110.488,111.664,79.4543,104.595
"HMI54_001330-T1",57.6495,51.6819,91.0666,95.2695,69.2118,63.578,169.536,170.944,153.342,177.113,207.201,209.378,193.7,196.484
"HMI54_001331-T1",33.3047,28.0795,34.5911,29.7145,31.3701,29.3565,91.7373,129.443,39.3597,42.7414,46.1626,47.351,45.0491,59.8516
"HMI54_001333-T1",6.96945,4.9875,7.40663,8.30409,5.63699,5.36678,29.1422,35.0045,8.59826,16.1774,13.642,12.5361,16.4025,16.2301
"HMI54_001341-T1",14.5305,9.80161,15.6815,11.6538,11.1283,7.59058,4.26766,3.93693,27.5262,32.975,34.4463,33.8121,32.7461,46.5937
"HMI54_001342-T1",32.3044,16.0274,13.4264,15.9689,22.326,22.2883,8.70528,10.623,10.3871,21.2443,16.4208,16.8125,15.3865,25.9328
"HMI54_001343-T1",8.73138,7.61359,7.16867,7.48854,8.38542,6.71623,72.9141,82.0543,11.9034,19.1105,14.5676,11.5036,16.6955,18.9138
"HMI54_001345-T1",32.3247,11.9721,9.14207,23.7939,15.0866,23.9876,50.531,27.8455,10.8963,14.1786,31.7345,27.5071,28.6139,44.3106
"HMI54_001346-T1",11.1725,10.9204,10.5695,9.12982,15.1405,13.9201,29.6875,32.3108,15.0925,16.2045,25.5231,25.4682,21.6127,36.1999
"HMI54_001351-T1",0,0.159962,0,0.180444,0.135355,0,0.708921,0.956837,1.07102,2.81601,2.22309,3.03504,1.3058,1.66265
"HMI54_001352-T1",0,0,2.94431,0,0,0,8.56959,8.1953,25.7127,33.6239,34.7265,33.4582,21.0999,40.7771
"HMI54_001354-T1",0.822655,0.123944,1.55244,1.10805,0,0,7.16519,3.79027,3.06003,0.857367,2.09684,1.89788,4.90311,1.83816
"HMI54_001355-T1",0,15.1977,7.21429,19.9533,6.99554,1.23181,11.2828,20.0859,10.2646,0,9.7364,14.4976,22.3443,9.49799
