"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI56_004641-T1",0,0,1,5,0,0,0,0,0,0,0,0,0,1
"HMI56_004645-T1",794,1576,1408,1500,2512,2217,2294,1046,2173,465,4281,2926,3403,4264
"HMI56_004646-T1",1,4,11,11,18,3,50,35,78,0,71,68,94,75
"HMI56_004647-T1",189,450,482,559,591,628,1526,735,2197,309,2670,1870,1723,2248
"HMI56_004648-T1",0,0,2,0,2,1,4,2,6,0,7,4,4,5
"HMI56_004650-T1",15,49.0944,53.6083,56.1497,54.89,83,167.391,68.146,343.187,51.1912,422.665,302.88,351.218,342.868
"HMI56_004658-T1",13,59,79,92,86,88,249,170,296,64,401,279,324,290
"HMI56_004662-T1",0,1.86031,5.11283,0,2.82267,3.03704,21.2068,14.9725,8.63785,0.00323737,7.89883,5.52214,8.53136,4.70532
"HMI56_004664-T1",36.9255,147.737,113,91.5903,176.654,127.907,518.659,235.217,270.652,38.8635,428.307,293.588,247.602,352.802
"HMI56_004667-T1",6,9,22,18,15,5,259.982,122.197,363.895,97.3407,644.602,401.516,601.002,1007.97
"HMI56_004671-T1",1074.21,2311.24,1892.87,2128.2,3427.81,3638.23,1974.43,978.957,2553.47,427.846,3161.73,2284.88,2499.87,4931.08
"HMI56_004674-T1",0,0,1,0,0,0,5,0,7,0,22,11,6,6
"HMI56_004675-T1",8,28,89,106,43,44,536,249,1117,98,418,228,537,222
"HMI56_004679-T1",16,33,38,43,68,58,190,69,97,23,139,107,110,171
"HMI56_004682-T1",25.0385,115.333,120.946,118.497,81.387,68.5567,616.195,305.291,378.655,67.9705,413.615,252.139,328.046,290.62
"HMI56_004687-T1",22.5489,30.7557,34.2333,27.7711,69.92,46.4075,400.117,209.48,205.682,31.315,302.114,194.058,215.382,267.009
"HMI56_004690-T1",0,0,1,5,2,3,50,23,473,84,829,559,578,710
"HMI56_004694-T1",0.0150077,0,5.2953,1.14985,5.64828,0,34.0122,16.2838,19.4415,5.14169,39.4985,11.5651,20.5197,18.8032
"HMI56_004705-T1",0,0,0,1,2,1,1,4,53.7342,2,95.9447,48.1608,58.0423,50.8472
"HMI56_004706-T1",14.4765,10.322,34.9729,22.4531,31.9593,17.8568,599.315,245.345,261.381,19.6831,234.105,154.053,199.322,207.69
"HMI56_004713-T1",35,105,53,61,150,139,99,47,181,19,220,150,143,247
"HMI56_004720-T1",0,0.878347,0,0,0,0,13.3456,4.56026,1.61689,0,0,0,0,0
"HMI56_004725-T1",13,17,26,34,32,31,57,20,195,31,170,162,146,142
"HMI56_004726-T1",7,22,14,20,26.8485,14,2,2,13,0,20,16,14,23
"HMI56_004732-T1",29,61,69,89,108,122,352,186,245,38,353,221,238,274
"HMI56_004736-T1",0,1,1,1,3,2,14,9,14,2,22,23,29,27
"HMI56_004747-T1",0,1,0,1,0,0,0,0,0,0,0,0,0,0
"HMI56_004751-T1",1,1,1,4,6,0,47,19.5894,17.8779,9,18,11,20,17
"HMI56_004756-T1",3,9,26,36,17,14,176,77,120,15,96,90,92,81
"HMI56_004759-T1",16,65,75,98,97,80,333,198,373,64,477,299,315,401
"HMI56_004765-T1",11,33,27,36,34,22,276,170,149,24,182,140,107,106
"HMI56_004767-T1",0,0,2,0,1,0,3.02461,2.37563,18.4533,3.66196,43.9451,27.2224,30.1055,22.9616
"HMI56_004772-T1",0,0,0,4.73672,1,5.71836,3.2183,4.22113,1.17943,0,8.19698,1.69484,7.4561,0
"HMI56_004773-T1",12,33,37.6683,42,33,38,217.918,111,229.415,31,223.206,140.722,171.222,183
"HMI56_004777-T1",29,92,127,115,150,104,794,342,452,82,582,410,478,397
"HMI56_004785-T1",27,70,82.0007,86.1683,69.374,79,459.457,269.633,203.001,47.2829,372.203,208.918,223.328,257.991
"HMI56_004787-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_004793-T1",102,290,215,269,379,341,615,284,463,84,839,613,613,929
"HMI56_004800-T1",86.272,152.176,225.942,237.993,264.763,259.119,408.67,179.19,378.534,57.6221,422.875,291.567,318.687,206.957
"HMI56_004804-T1",8.88193,17.3181,31.2569,35.2401,14.5099,18.5587,150.906,60.2072,132.494,32.5515,243.168,144.968,186.511,250.762
"HMI56_004805-T1",32,128,103,92,155,158,770,406,414,68,755,540,583,818
"HMI56_004806-T1",51,105,79,97,237,199,80,28,96,9,129,90,139,106
"HMI56_004808-T1",17,45,61,48,51,48,165,71,227,32,248,181,162,147
"HMI56_004809-T1",1,6,3,4,2.17509,1,8.84719,2.39137,25.9483,1,14.3014,6.65488,4.70357,2.81062
"HMI56_004812-T1",21,45,46,60,63,59,166,77,265,45,296,215,218,237
"HMI56_004816-T1",3,2,27,15,18,15,72,26,101,13,98,59,100,91
"HMI56_004821-T1",24,51,48,49,73,61,213,91,136,22,184,94,160,111
"HMI56_004824-T1",636,1551,796,848,2135,2057,712,350,433,60,936,656,1374,1174
"HMI56_004826-T1",561.369,1301.66,1063.79,1352.14,1923.8,1778.67,753.274,294.125,1621.92,204.92,1914.53,1303.49,1448.99,1918.25
"HMI56_004829-T1",0,0,0,0,0,0,1,0,0,0,0,2,0,0
"HMI56_004833-T1",0,0,0,1,0,0,9,5,0,0,4,5,2,0
"HMI56_004836-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_004837-T1",0,0,0,1,0,0,2,1,1,0,0,0,1,0
"HMI56_004838-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_004840-T1",28,64,51.7314,75.4903,81,89,677.754,360.643,225.979,53,285,255,231,315
"HMI56_004844-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_004845-T1",4,15,10,28,28,25,73,44,103,24,211,146,320,232
"HMI56_004848-T1",15,59,50,62,82,86,251,162,88,24,243,156,166,184
"HMI56_004858-T1",181.579,381.234,364.903,444.916,673.063,527.643,404.099,243.238,516.006,93.0432,707.456,507.099,539.006,856.427
"HMI56_004861-T1",0,2,0,0,0,0,0,4,1,0,6,2,5,5
"HMI56_004869-T1",1,0,0,1,0,1,0,0,0,0,0,0,0,0
"HMI56_004880-T1",131,266,312,363,419,404,941,498,1061,157,1405,1051,1109,1457
"HMI56_004882-T1",32,79,69,59,115,87,152,58,273,38,475,353,318,465
"HMI56_004885-T1",104,257,241,257,332,302,1051,561,485,132,921,679,812,855
"HMI56_004889-T1",42,113,105,88,155,115,133,52,289,51,367,278,294,280
"HMI56_004890-T1",4.00858,23.5994,30.0585,32.8414,26.4397,16.1597,143.712,59.3096,75.6959,11.2821,69.228,44.1947,64.2851,89.4029
"HMI56_004893-T1",0,0,1,0,1,0,1,0,1,0,1,1,1,1
"HMI56_004894-T1",16,30,57,52,56,64,132,87,229,29,177,150,148,174
"HMI56_004897-T1",6,21,22,36,40,31,35,20,417,55,544,366,371,551
"HMI56_004898-T1",14,28,16,29,30,27,3,2,2,0,4,7,5,3
"HMI56_004901-T1",19.337,36.3625,29.0536,32.9877,46.9515,68.8083,58.4533,37.4127,33.42,5.29927,82.6757,76.3651,85.3583,85.7278
"HMI56_004902-T1",40,70,46,75,80,111,219,102,166,32,212,145,178,148
"HMI56_004903-T1",62,153,138,143,193,208,310,194,282,49,341,223,243,258
"HMI56_004913-T1",56,178.212,112.305,145.948,236.093,194.445,1019.86,513.244,268.713,86,516.99,408.933,466.448,630.794
"HMI56_004915-T1",21.4731,62.0002,73.2098,73.7704,74.629,79.5891,365.581,192.932,276.985,48.8737,209.281,168.189,208.12,182.195
"HMI56_004916-T1",3,20,45,47,30,34,92,32,249,23,277,223,231,196
"HMI56_004917-T1",17,28.7966,25.2291,48.056,53.5517,39.3462,194.606,84.837,163.218,26.142,132.958,76.3721,89.1442,71.7653
"HMI56_004921-T1",6.46325,3.56924,11.464,21.6802,16.2717,10.6512,141.605,53.4293,44.333,9.12708,72.0943,33.5138,40.6229,49.6562
"HMI56_004923-T1",9,23,68,66,23,8,275,121,326,49,467,354,374,394
"HMI56_004925-T1",13,25,42,28,22,51,498,257,2725,418,2629,1931,2393,5997
"HMI56_004927-T1",0,1,8,6,7,2,7,4,88,2,39,35,37,29
"HMI56_004932-T1",12,36,40,34,55,43,144,57,173,20,190,121,121,132
"HMI56_004936-T1",30.824,101.893,70.8464,70.8815,147.025,140.456,275.456,121.881,642.035,95.7651,693.927,548.841,439.489,430.993
"HMI56_004939-T1",2,4,1,1,3,4,3,1,5,0,5,3,1,5
"HMI56_004943-T1",13,20,48,42,63,39,31,12,280,24,253,208,200,112
"HMI56_004944-T1",24,70.6828,95.0278,89,90,81,305,120,288,40.813,379,303,502,528
"HMI56_004945-T1",3,5,10,13,9,10,27,19,136,18,272,200,180,272
"HMI56_004947-T1",4,9,10,15,15,26,40,9,17,3,36,34,33,26
"HMI56_004952-T1",0,5,0,1,2,6,0,0,0,0,0,0,0,0
"HMI56_004953-T1",3,34,95,93,23,29,369,146,317,63,273,169,343,155
"HMI56_004954-T1",8,39,52,51.3588,39.2473,30,121.467,68,309,57,266.057,205,216,189.751
"HMI56_004964-T1",4,2,10,8,4,5,47.7343,23.8003,319,42.9232,297,257,300,350.393
"HMI56_004971-T1",0,0,1,1,0,0,0,1,22,3,137,85,72,64
"HMI56_004972-T1",1,2,2,3,5,5,35,27,166,58,240,161,183,562
"HMI56_004973-T1",10,6,16,7,4,11,105,44,382,70,545,382,469,1283
"HMI56_004977-T1",61,166,208,186,274,259,508,231,625,104,986,758,737,945
"HMI56_004978-T1",103,166,151,133,272,278,876,477,329,57,523,375,376,437
"HMI56_004981-T1",32,66.9537,171.833,234.542,121.748,106.614,16,2.31947,11.3272,0,13.7763,14.0974,8.59137,27.8007
"HMI56_004984-T1",3,13,41,42,17,22,155,75,569,97,597,375,530,466
"HMI56_004985-T1",57,144,167,194,210,147,131,66,484,66,638,488,470,607
"HMI56_004986-T1",27.1146,75.8217,32.5292,43.5593,81.2341,82.1961,164.292,82.9302,93.5077,29.9213,163.488,123.478,99.0711,217.287
"HMI56_004991-T1",0,0,0,0,0,0,3,2,23,5,21,17,21,11
"HMI56_004992-T1",38,160,184,272.589,216,153,1788.53,865.689,569.787,131,842.516,529,642,627.711
"HMI56_005001-T1",1.10237,22.4518,15.322,34.9646,40.4483,24.9004,55.7293,22.6089,50.2398,3.02742,55.1846,34.7996,34.1089,46.4021
"HMI56_005003-T1",46,80,86,111,140,98,427,287,415,105,798,563,737,718
"HMI56_005004-T1",9,23,28,32,56,52,245,171,110,19,116,91,102,145
"HMI56_005008-T1",2,4,12,6,12,12,41,22,100,5,86,59,100,73
"HMI56_005009-T1",34,216.826,623.339,735.798,182.607,171.832,1808.88,826.218,1646.68,228.694,1918.08,1197.19,1399.79,705.945
"HMI56_005010-T1",1.47348,3.40444,21.744,11.7731,3.05037,22.4764,254.405,128.865,111.748,38.0677,250.569,143.435,139.054,156.04
"HMI56_005012-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005019-T1",0,0,0,1,0,0,11,4,1,0,7,3,8,2
"HMI56_005020-T1",37.8601,115.932,157.257,228.146,166.076,154.411,1659.24,832.154,510.991,104.096,571.652,430.434,585.103,490.185
"HMI56_005024-T1",28.8733,66.7713,54.2613,75.7202,88.2018,83.1359,939.799,551.186,406.1,50.4079,466.44,237.361,272.987,262.37
"HMI56_005035-T1",0,0,1,0,0,0,0,0,2,0,2,0,0,0
"HMI56_005038-T1",2,11,16,21,16,11,73,20,480,67,908,649,629,755
"HMI56_005041-T1",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"HMI56_005043-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005053-T1",16,70,115,129,99,94,558,243,386,40,584,352,407,336
"HMI56_005054-T1",15,45,86,104,44,38,1173,458,970,89,748,466,850,477
"HMI56_005055-T1",1,1,0,0,0,6,0,0,0,0,0,0,0,0
"HMI56_005056-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005057-T1",20,58.1849,42.9873,63,72.7477,55.7951,581.19,323.663,119.755,34.6554,222.812,148.626,211.507,173.72
"HMI56_005059-T1",649,1558,985,1128.76,2127,2155,2783.8,1209.8,1991.58,291,3336.81,2266.53,2178.78,2847.61
"HMI56_005061-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005062-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005063-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005065-T1",0,1,0,3,1,5,17,3,11,0,13,9,15,5
"HMI56_005067-T1",0,0,2,1,0,1,4,2,6,0,1,3,0,2
"HMI56_005068-T1",66,286.784,295.827,298.847,371,378.896,478.699,200,984.726,135.511,1330.82,931.936,1090.85,1413.29
"HMI56_005071-T1",0,1,5,4,10,3,0,0,0,0,0,0,0,0
"HMI56_005073-T1",1.70813,0,0,0,0,0,1.75932,0,1.64928,0,0,0,0,0
"HMI56_005077-T1",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"HMI56_005079-T1",63,136.429,125.023,143.906,219,191,208.381,100.792,193.563,33,240.483,205.298,242.459,236.045
"HMI56_005082-T1",1,0,1,2,0,1,1,1,1,0,7,6,6,8
"HMI56_005095-T1",13,15.6357,14,13,26,18,76,29,50,1,47,45.6484,39,52.5212
"HMI56_005096-T1",0,0,0,0,0,1,0,5,38.8549,8,156.637,101.996,68.3147,93.1326
"HMI56_005099-T1",427,880,866,861,1333,1275,1985,891,2002,311,2767,1980,2212,1912
"HMI56_005102-T1",93.6318,346.511,385.701,466.065,413.596,325.645,8027.78,4242.45,1129.75,436.478,1411.05,970.842,1383.35,1295.8
"HMI56_005103-T1",47,94,76,93,180,107,98,52,336,59,417,305,309,397
"HMI56_005108-T1",0,0,5,1,4,2,0,0,0,0,0,0,0,0
"HMI56_005109-T1",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"HMI56_005117-T1",2,2,8,7,11,3,17,6,15,5,13,9,24,15
"HMI56_005119-T1",19,40,37.5769,34,67,57,176,131,64,26,104,78,82,98
"HMI56_005120-T1",9,25,44,44,46,33,202,97,201,29,220,167,184,220
"HMI56_005122-T1",1,11,19,16,3,8,246,102,422,86,492,319,552,1064
"HMI56_005128-T1",18,62,99.0231,89.0198,62,91,148.714,84,321,64,598.198,391.066,585,1223.26
"HMI56_005131-T1",6,25,44,44,46,42,191,122,379,47,347,232,316,345
"HMI56_005135-T1",10,14,17,19,19,10,56,31,37,11,71,59,55,63
"HMI56_005136-T1",189,425,500,570,627,604,1490,801,1189,256,2228,1478,1811,1707
"HMI56_005138-T1",1,2,1,1,1,2,0,0,0,0,0,0,0,0
"HMI56_005139-T1",55.8267,134.471,115.754,138.222,162.899,121.564,324.124,147.57,213.467,61.7017,408.955,293.105,300.379,342.158
"HMI56_005147-T1",12,39.2768,41.1415,43.034,65.5576,61.1343,714.854,377.958,260.707,55.0348,254.24,177.614,236.173,296.619
"HMI56_005148-T1",1,2,24,13,13,14,136,63,132,19,135,57,98,87
"HMI56_005153-T1",61.2363,230.16,168.581,200.1,232.583,287.158,2091.43,1129.05,434,95,658.26,425.648,548.188,772.474
"HMI56_005157-T1",8,27,40,57,30,30,103,53,274,32,255,189,221,146
"HMI56_005164-T1",33.8271,100.416,91.496,133.967,136.824,138.062,2094.27,1146.92,444.901,107.481,633.561,467.396,587.39,511.327
"HMI56_005165-T1",41,161,106,98,203,178,1330,668,337,73,572,451,421,624
"HMI56_005166-T1",2,4,3.13203,2.20124,5,5.29919,27.3568,10.44,28.4276,2,16.2387,17.3197,20.7139,28.4166
"HMI56_005171-T1",3,11.1167,21.9716,24.7367,17.131,11.5698,155.652,88.8636,102.056,11.6152,109.45,89.2068,92.5366,100.127
"HMI56_005177-T1",0,0,0,0,4,2,0,0,0,0,0,0,0,2
"HMI56_005178-T1",0,5,10,13,5,11,31,13,23,4,17,26,19,19
"HMI56_005182-T1",0,0,4,0,0,1,1,1,3,0,1.49633,0,2,0
"HMI56_005184-T1",89,155,168,184,244,229,72,33,273,41,340,247,283,403
"HMI56_005186-T1",0,0,0,0,0,1,1,0,0,0,0,0,0,0
"HMI56_005187-T1",0,0,0,0,1,0,8,1,0,0,2,0,1,1
"HMI56_005191-T1",7,13.4301,5.51778,17.9118,18.1703,18.0171,195.042,98.9866,62.8662,20.36,99.1855,69.0773,81.8661,84.4463
"HMI56_005199-T1",17,51.8403,36,49,49.6952,53.5876,143.51,74.9434,181.674,28,265.791,148.375,152.877,188.475
"HMI56_005201-T1",14,36.0883,66.7077,60.9831,45.8502,48.6185,220.439,119.859,403.929,71.0513,536.443,431.542,377.964,567.34
"HMI56_005202-T1",29.6563,110,161.336,120.954,96.7243,107,406.05,213.583,844.324,102.982,1127.66,824.267,829.582,993.637
"HMI56_005203-T1",19,157,47,66,104,229,112,41,75,4,70,47,63,69
"HMI56_005208-T1",2567,4559,2704,3885,6357,5763,45,30,33,6,43,23,39,29
"HMI56_005211-T1",25,78,112,101,158,104,532,172,540,66,485,305,522,528
"HMI56_005214-T1",0,0,4.19162,1.13413,2.4865,1,24.9829,12.7715,13.0374,0,8.26852,5.40737,5.55559,14
"HMI56_005217-T1",12,34,19,21,55,49,1,1,21,4,8,4,6,2
"HMI56_005218-T1",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005228-T1",122,234,245,257,340,312,427,190,674,118,1086,847,781,1137
"HMI56_005230-T1",74,177,152,191,264,249,801,368,546,90,679,538,520.416,716
"HMI56_005231-T1",1,0,0,1,0,0,0,0,0,0,0,0,0,0
"HMI56_005235-T1",0,1,3,1,0,0,4.13487,0,11,2,15,16,10,16
"HMI56_005236-T1",556.087,1347.07,1064.4,1074.61,1778.78,1691.98,2259.58,1116.42,2016.48,415.72,3894.24,2720,2672.83,3450.63
"HMI56_005237-T1",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005242-T1",1,2,1,4,3,2,0,0,0,0,0,2,0,1
"HMI56_005250-T1",65,192,247,257,286,297,1101,538,816,134,882,693,940,976
"HMI56_005256-T1",5,3,7,5,4,8,35,14,110,33,200,145,159,247
"HMI56_005262-T1",22.0548,105.682,86.1485,52.9266,171.455,134.073,26.9357,15.0468,16.6886,6.35834,27.6387,17.9204,17.876,21.5239
"HMI56_005265-T1",675,1715,1530,1533,2193,2050,2363,1035,4311,661,5858,4161,4719,4983
"HMI56_005266-T1",0,2,3,1,2,2,1,1,6,0,8,3,21,6
"HMI56_005267-T1",560,1322,938,866,1745,1663,972,418,2075,250,3630,2729,2200,2631
"HMI56_005270-T1",3637.38,11633.2,5964.3,6356.61,11405.1,13815.3,75.4151,33.2417,19.5579,0,26.7669,24.3738,30.1265,25.74
"HMI56_005271-T1",37,113,62,87,110,93,231,113,96,13,128,94,80,109
"HMI56_005273-T1",121,343,360,308,473,462,909,436,1140,194,1363,990,995,1339
"HMI56_005279-T1",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"HMI56_005280-T1",1,0,2,2,0,3,12,4,8,2,25,17,20,15
"HMI56_005283-T1",0,1,0,0,0,0,2,1.51232,1,1,3,4,3,2
"HMI56_005291-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005294-T1",5.18159,41.0248,45.8797,40.1774,51.3333,41.3111,522.516,245.195,251.964,29.7103,248.054,148.472,161.012,189.732
"HMI56_005295-T1",3.95949,10.3115,7.92724,33.8719,9.20018,4.268,110.845,67.8518,59.704,2.47841,55.4819,66.1272,66.8826,65.9835
"HMI56_005296-T1",499,1151,949,1135.48,1718,1648,6605,3556.47,2646.95,505,4931,3584,3398,4901
"HMI56_005301-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005302-T1",0,0,1,0,0,0,1,0,1.02112,0,3.16766,0,0,0
"HMI56_005305-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005309-T1",29,164,198,192,213,169,1121,368,926,256,792,505,885,584
"HMI56_005320-T1",0,0,1,0,0,0,22,4,21,2,50,36,44,32
"HMI56_005327-T1",0,5,5,4,7,4,685,362,143,29,223,158,132,197
"HMI56_005331-T1",29,68,78,75,121,130,307,155,533,114,1132,794,790,1333
"HMI56_005334-T1",80.1694,239,215,214,339,286,1020,498,704,101,1049,754,667,895
"HMI56_005335-T1",3,16.213,34.2624,36.5266,23.2325,38.9755,126.115,69.2645,191.79,22.6602,853.219,537.443,701.556,719.456
"HMI56_005336-T1",0,10,20,63,15,14,2,2,9,1,2,2,4,2
"HMI56_005337-T1",2,11,16,46,11,2,8,8,9,4,1,6,9,2
"HMI56_005338-T1",186,323,293,450,477,463,116,50,106,14,107,66,129,61
"HMI56_005339-T1",5,4,9,10,5,17,15,4,43,5,47,26,28,41
"HMI56_005344-T1",0,0,5,3,2,1,1,0,0,0,0,0,1,1
"HMI56_005347-T1",85,251,207,214,326,292,846,374,579,101,924,701,636,975
"HMI56_005348-T1",44,82,142,96,131,129,364,228,392,71,504,276,404,309
"HMI56_005349-T1",0,2.0827,0,4.49057,2.12602,0,11.6273,8.55744,5.64754,0,5.71978,1.86496,14.9678,6.10477
"HMI56_005350-T1",0,0,4.27667,1.69953,0,0,18.7781,4.57225,12.7098,0,24.0754,8.82717,11.6947,13.0957
"HMI56_005351-T1",0,0,0,0,1,0,3.86193,4.20916,2,0,0,0,0,4.69435
"HMI56_005356-T1",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005357-T1",14.7312,58.6834,56.5972,92.8982,58.4061,56.3475,346.817,160.83,133.007,28.8503,231.65,133.385,192.616,223.396
"HMI56_005358-T1",8,13,49,28,23,22,37,15,140,14,157,104,131,113
"HMI56_005362-T1",0,0,0,0,0,0,0,4,0,0,0,2.72494,1.73444,2.37847
"HMI56_005363-T1",22,34,37,42,49,53,553.618,316.496,162,24,261,197.675,174,327.454
"HMI56_005364-T1",124,339,171,253,413,418,415,257,715,78,685,487,467,486
"HMI56_005365-T1",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"HMI56_005368-T1",5,18,30,35,29,13,221,87,154,20,132,106,138,115
"HMI56_005369-T1",31.9447,111.11,196.601,188.138,141.523,56.4575,27.8158,16.6247,31.0318,11.7482,22.1797,22.6546,36.5266,19.6093
"HMI56_005370-T1",0,4,1,0,3,2,12,3,20,3,27,17,31,39.8115
"HMI56_005374-T1",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"HMI56_005377-T1",30,44,56,47,65,60,166,83,227,35,265,207,215,229
"HMI56_005387-T1",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"HMI56_005391-T1",27,72,61,90,96,90,179,74,209,25,519,360,975,676
"HMI56_005394-T1",44,77,92,88,113,136,602,307,535,73,626,415,450,479
"HMI56_005399-T1",33,58,63,64,84,98,541,281,288,46,355,218,250,278
"HMI56_005408-T1",10.845,41.2597,35.2665,44.4623,33.2656,28.0369,169.056,78.0069,244.422,22.8828,224.17,192.229,227.249,194.645
"HMI56_005416-T1",3.79858,32.4127,12.2014,16.7326,17.6252,33.0672,35.9609,16.9267,113.304,9.49294,84.9088,53.0664,80.8349,77.2577
"HMI56_005419-T1",68,185.928,157,177.103,251.077,243.778,534.322,329.253,342.262,60,269.234,213.273,248.009,230.208
"HMI56_005420-T1",40.6464,118.254,98.9419,107.707,173.777,119.323,725.437,372.558,517.347,69.8037,467.061,341.36,377.105,423.277
"HMI56_005422-T1",0,0,0,3,4,1,0,0,0,0,0,1,0,1
"HMI56_005424-T1",15,25,40,42,31,30,433,221,77,28,205,123,169,231
"HMI56_005430-T1",142,321,262,327,549,449,752,346,791,132,1515,1158,1156,1970
"HMI56_005435-T1",38,70,74,84,135,120,244,143,299,54,454,335,342,454
"HMI56_005436-T1",8,42,39,43,42,38,84,42,254,19,273,199,170,226
"HMI56_005437-T1",1,4,9,17,4,10,39,18,64,5,63,43,85,88
"HMI56_005443-T1",77.052,263.96,326.54,300.707,325.366,257.715,1249.83,539.113,1334.79,319.258,1280.95,840.383,1084.7,888.249
"HMI56_005444-T1",107.261,298.489,324.868,287.937,381.726,363.729,1585.83,793.182,1480.38,286.572,1803.05,1232.68,1489.35,1837.68
"HMI56_005445-T1",30,44,61,58,79,113,257,157,311,34,235,191,145,142
"HMI56_005454-T1",114,228,265,226,306,371,453,226,555,100,819,539,491,465
"HMI56_005458-T1",1,12,12,13,18,12,115,51,343,68,482,345,435,789
"HMI56_005460-T1",7,18.0238,35,19.1242,20.642,18.4733,119.227,68.1146,77.0653,15.7776,189.959,118.547,125.274,171.926
"HMI56_005470-T1",12,34,21,37,48,38,9,2,28,5,31,20,17,14
"HMI56_005475-T1",0,0,0,0,0,0,1,1,0,0,0,0,0,0
"HMI56_005478-T1",0,0,0,1,0,1,1,0,11,1,1,6,3,3
"HMI56_005483-T1",1,5,11,7,22,11,88,33,78,10,65,53,55,70
"HMI56_005486-T1",0,0,1,2,0,0,7,4,34,6,179,135,106,108
"HMI56_005487-T1",7,10,3,3,10,11,0,0,0,0,0,0,0,0
"HMI56_005492-T1",20,35,54,50,68,58,95,72,360,64,312,238,406,379
"HMI56_005497-T1",0,0,3.14773,0,2.01278,0,20.2111,8.05883,294.306,46.3895,628.84,380.552,409.542,558.694
"HMI56_005498-T1",1,6,4,4,11,7,44,16,59,1,56,33,34,36
"HMI56_005499-T1",5,9,22,21,11,6,12,2,9,0,1,6,5,3
"HMI56_005508-T1",48.6485,88.3866,107.245,131.445,161.214,115.097,476.891,232.834,268.828,69.3739,569.063,337.623,355.126,408.766
"HMI56_005513-T1",0,0,0,0,0,0,0,0,5,6,31,6,9,14
"HMI56_005517-T1",18,46,33,33,41,47,104,59.0822,101,21,133,72,126,128
"HMI56_005519-T1",0,0,0,0,1,0,0,0,0,0,0,0,1,1
"HMI56_005524-T1",0,1,1,1,2,1,0,0,0,0,0,2,0,0
"HMI56_005534-T1",11,64,38,30,66,54,121,45,138,16,130,78,102,113
"HMI56_005536-T1",14,22,30,25,27,14,85,36,182,20,186,124,157,217
"HMI56_005542-T1",2,12,12,11,18,4,592.352,287,108,15,131.35,81,120.333,429
"HMI56_005547-T1",115,248,226,252,294,308,1207,645,405,70,679,510,473,851
"HMI56_005555-T1",0,2,3,0,0,1,1,0,4,0,0,1,1,0
"HMI56_005556-T1",0,3,0,3,1,4,0,0,3,0,144,90,492,313
"HMI56_005560-T1",94,198,152,167,266,254,5199,3143,990,217,1249,937,1000,1433
"HMI56_005565-T1",0,1,0,0,0,0,0,0,0,0,1,0,0,0
"HMI56_005566-T1",7,26,17,13,52,30,60.9602,25,36,2,56,31,48.6525,46.5757
"HMI56_005571-T1",54,112,113,129,203,188,194,82,356,61,540,335,366,471
"HMI56_005576-T1",0,0,0,0,0,0,0,0,0,0,0,0,2,0
"HMI56_005582-T1",26,105,72,82,110,82,617,326,279,40,259,199,214,245
"HMI56_005587-T1",7,29,27,19,30,37,369,157,107,8,131,84,137,138
"HMI56_005589-T1",1.69172,4.37495,3.52468,14.9795,3.18754,1.59648,31.2625,10.6505,14.7338,2.0513,27.9316,17.3241,25.6625,23.9965
"HMI56_005592-T1",0,0,2,3,0,0,9.84152,0,18.1409,2.44039,28.6868,30.9484,21.1183,20.1278
"HMI56_005593-T1",16.2141,41.2186,41.0877,40.1914,69.6903,70.6764,71.3105,33.2597,113.727,33.3679,195.949,115.769,126.887,141.723
"HMI56_005594-T1",3,0,1,0,1,3,0,0,0,0,0,0,0,0
"HMI56_005595-T1",12.3188,45.4697,35,45,54.0424,59.5986,117.583,55,133.795,33,197.928,150.247,174.08,176.76
